model,variable,value,barr_type,option_type,n_samples,eta,closed,fdm,reference,mc_mean,mc_std,mc_rel_error_pct,cvae_mean,cvae_std,cvae_rel_error_pct,mc_seconds_mean,cvae_seconds_mean,used_sample_count_mean,discarded_sample_count_mean,discarded_sample_pct_mean,regenerated_sample_count_mean,regenerated_sample_pct_mean,mt_corrected_sample_count_mean,mt_corrected_sample_pct_mean,error
hes,T,0.15,van,put,1000,"(1.0, 1.0, 0.03, 2, 0.05, 0.5, -0.7, 0.05, 0.15)",,0.031440951067096906,0.031440951067096906,0.03196057560335321,0.0015386595053695287,1.6526998027107898,0.03196184217043845,0.0017073450484753022,1.6567282021142833,0.08278550955932587,0.004486266482854262,1000.0,,,0.0,0.0,68.1,6.810000000000001,
hes,T,0.15,van,put,10000,"(1.0, 1.0, 0.03, 2, 0.05, 0.5, -0.7, 0.05, 0.15)",,0.031440951067096906,0.031440951067096906,0.03163931522308513,0.00042494878128597214,0.6309101641515252,0.03167949831528861,0.0005892836159021966,0.7587151154639935,0.08154518955911044,0.008665722783189268,10000.0,,,0.0,0.0,671.86,6.718599999999999,
hes,T,0.15,van,put,100000,"(1.0, 1.0, 0.03, 2, 0.05, 0.5, -0.7, 0.05, 0.15)",,0.031440951067096906,0.031440951067096906,0.031520662467906815,0.00017710806210077427,0.25352732059472455,0.031740761124949286,0.00016173298101445277,0.953565486020341,0.08111691120197065,0.058557895261328666,100000.0,,,0.0,0.0,6667.92,6.6679200000000005,
hes,T,0.15,barr,call,1000,"(1.0, 1.0, 0.03, 2, 0.05, 0.5, -0.7, 0.05, 0.15)",,0.0359288808463313,0.0359288808463313,0.03526457695184613,0.0013123476202258134,1.8489412384605448,0.03527706047153235,0.0012029366979032805,1.8141961548616132,0.08278550955932587,0.004486266482854262,1000.0,,,0.0,0.0,68.1,6.810000000000001,
hes,T,0.15,barr,call,10000,"(1.0, 1.0, 0.03, 2, 0.05, 0.5, -0.7, 0.05, 0.15)",,0.0359288808463313,0.0359288808463313,0.03591272102141928,0.0005170268779686257,0.04497725654505717,0.03528915765946068,0.0004436180499049953,1.7805263392609687,0.08154518955911044,0.008665722783189268,10000.0,,,0.0,0.0,671.86,6.718599999999999,
hes,T,0.15,barr,call,100000,"(1.0, 1.0, 0.03, 2, 0.05, 0.5, -0.7, 0.05, 0.15)",,0.0359288808463313,0.0359288808463313,0.03597361599903831,0.0001296596064500409,0.12451028713737057,0.035347208704221283,0.00012780236291353068,1.6189542463007478,0.08111691120197065,0.058557895261328666,100000.0,,,0.0,0.0,6667.92,6.6679200000000005,
hes,T,0.15,barr,put,1000,"(1.0, 1.0, 0.03, 2, 0.05, 0.5, -0.7, 0.05, 0.15)",,0.024102172841254783,0.024102172841254783,0.024633092482036493,0.0013566084385555118,2.2027874593653025,0.02466484971976679,0.001365724286493396,2.3345483505491047,0.08278550955932587,0.004486266482854262,1000.0,,,0.0,0.0,68.1,6.810000000000001,
hes,T,0.15,barr,put,10000,"(1.0, 1.0, 0.03, 2, 0.05, 0.5, -0.7, 0.05, 0.15)",,0.024102172841254783,0.024102172841254783,0.024326298756339737,0.00031304675381895163,0.9298992110011195,0.024165794138157292,0.00048789307714790383,0.2639649849063034,0.08154518955911044,0.008665722783189268,10000.0,,,0.0,0.0,671.86,6.718599999999999,
hes,T,0.15,barr,put,100000,"(1.0, 1.0, 0.03, 2, 0.05, 0.5, -0.7, 0.05, 0.15)",,0.024102172841254783,0.024102172841254783,0.024281798362969967,9.416775492904786e-05,0.7452669221910396,0.024212804713259654,0.0001333561442930157,0.45901202656511775,0.08111691120197065,0.058557895261328666,100000.0,,,0.0,0.0,6667.92,6.6679200000000005,
hes,T,2.85,van,call,1000,"(1.0, 1.0, 0.03, 2, 0.05, 0.5, -0.7, 0.05, 2.85)",,0.18290948439502253,0.18290948439502253,0.18380452475969464,0.00691010902899646,0.48933513077929175,0.18143944938954312,0.006838615227988494,0.8036953416284447,1.5809387894364773,0.0021098334388807414,1000.0,,,0.0,0.0,14.52,1.452,
hes,T,2.85,van,call,10000,"(1.0, 1.0, 0.03, 2, 0.05, 0.5, -0.7, 0.05, 2.85)",,0.18290948439502253,0.18290948439502253,0.18286806085827909,0.002517559808308994,0.02264701411217109,0.18264743461474345,0.0020829786188155865,0.14326746431209605,1.5788979597203434,0.007793715125881135,10000.0,,,0.0,0.0,145.26,1.4526,
hes,T,2.85,van,call,100000,"(1.0, 1.0, 0.03, 2, 0.05, 0.5, -0.7, 0.05, 2.85)",,0.18290948439502253,0.18290948439502253,0.18264274793642796,0.0007386524436218463,0.1458297580777759,0.18262984534353763,0.0007735314385992935,0.152883844383363,39.42444459558173,0.05813441753736697,100000.0,,,0.0,0.0,1479.9,1.4799,
hes,T,2.85,van,put,1000,"(1.0, 1.0, 0.03, 2, 0.05, 0.5, -0.7, 0.05, 2.85)",,0.10096262686159024,0.10096262686159024,0.10035319131053097,0.004526042386181627,0.6036248956703046,0.1009577225465912,0.004823782916551495,0.004857554871035685,1.5809387894364773,0.0021098334388807414,1000.0,,,0.0,0.0,14.52,1.452,
hes,T,2.85,van,put,10000,"(1.0, 1.0, 0.03, 2, 0.05, 0.5, -0.7, 0.05, 2.85)",,0.10096262686159024,0.10096262686159024,0.1008096388785858,0.001569049759682177,0.15152932105677114,0.10195124687258239,0.0015703778982276073,0.9791940262682024,1.5788979597203434,0.007793715125881135,10000.0,,,0.0,0.0,145.26,1.4526,
hes,T,2.85,van,put,100000,"(1.0, 1.0, 0.03, 2, 0.05, 0.5, -0.7, 0.05, 2.85)",,0.10096262686159024,0.10096262686159024,0.10070294805441073,0.0005191063174855732,0.25720290294695963,0.10174079778714393,0.0005467588851355056,0.7707514649162994,39.42444459558173,0.05813441753736697,100000.0,,,0.0,0.0,1479.9,1.4799,
hes,T,2.85,barr,call,1000,"(1.0, 1.0, 0.03, 2, 0.05, 0.5, -0.7, 0.05, 2.85)",,0.15685375913503938,0.15685375913503938,0.1578879660146689,0.006980499370258237,0.6593446566614594,0.1565882562644116,0.007644077269592467,0.16926777661680836,1.5809387894364773,0.0021098334388807414,1000.0,,,0.0,0.0,14.52,1.452,
hes,T,2.85,barr,call,10000,"(1.0, 1.0, 0.03, 2, 0.05, 0.5, -0.7, 0.05, 2.85)",,0.15685375913503938,0.15685375913503938,0.15687838923233832,0.0024459540033303744,0.015702586558821143,0.15845821921629988,0.0024189862766376036,1.0229018992647667,1.5788979597203434,0.007793715125881135,10000.0,,,0.0,0.0,145.26,1.4526,
hes,T,2.85,barr,call,100000,"(1.0, 1.0, 0.03, 2, 0.05, 0.5, -0.7, 0.05, 2.85)",,0.15685375913503938,0.15685375913503938,0.1566871077036853,0.00073042562626475,0.10624637386637752,0.15809918992793975,0.0007549868055383464,0.7940076156084682,39.42444459558173,0.05813441753736697,100000.0,,,0.0,0.0,1479.9,1.4799,
hes,T,2.85,barr,put,1000,"(1.0, 1.0, 0.03, 2, 0.05, 0.5, -0.7, 0.05, 2.85)",,0.002196139809621182,0.002196139809621182,0.002233731006414992,0.0003989357498948506,1.711694156680043,0.0024236989948188755,0.0003885468673492796,10.36178043860267,1.5809387894364773,0.0021098334388807414,1000.0,,,0.0,0.0,14.52,1.452,
hes,T,2.85,barr,put,10000,"(1.0, 1.0, 0.03, 2, 0.05, 0.5, -0.7, 0.05, 2.85)",,0.002196139809621182,0.002196139809621182,0.0022080422191217254,0.0001300559225811358,0.5419695708078179,0.0023849175654912748,0.0001457743251537777,8.595889708071711,1.5788979597203434,0.007793715125881135,10000.0,,,0.0,0.0,145.26,1.4526,
hes,T,2.85,barr,put,100000,"(1.0, 1.0, 0.03, 2, 0.05, 0.5, -0.7, 0.05, 2.85)",,0.002196139809621182,0.002196139809621182,0.0022057767923511547,5.0163548567252286e-05,0.438814627727875,0.0023586333649292576,4.7796114040617e-05,7.399053311460377,39.42444459558173,0.05813441753736697,100000.0,,,0.0,0.0,1479.9,1.4799,
