model,variable,value,barr_type,option_type,n_samples,eta,closed,fdm,reference,mc_mean,mc_std,mc_rel_error_pct,nvp_mean,nvp_std,nvp_rel_error_pct,mc_seconds_mean,nvp_seconds_mean,error
hes,r,0.0975,van,put,10000,"(1.0, 1.0, 0.0975, 2, 0.05, 0.5, -0.7, 0.05, 1.5)",,0.0493436028390654,0.0493436028390654,0.0493503989134233,0.0011273585505641,0.0137729593440461,0.0496414099410539,0.0010909682596864,0.6035374088102405,0.7939461783226579,0.0116618709068279,
hes,r,0.0975,van,put,100000,"(1.0, 1.0, 0.0975, 2, 0.05, 0.5, -0.7, 0.05, 1.5)",,0.0493436028390654,0.0493436028390654,0.0492255777281725,0.0004118389349024,0.2391902984421824,0.0495174574423244,0.0003420828282085,0.3523346356081855,0.8249555842980044,0.0315673164627514,
hes,r,0.0975,barr,call,1000,"(1.0, 1.0, 0.0975, 2, 0.05, 0.5, -0.7, 0.05, 1.5)",,0.1728912447695687,0.1728912447695687,0.173537154547398,0.0048796127384136,0.3735931097552966,0.1750804542941729,0.0069145426777954,1.2662350412954806,0.7950834780017613,0.0124234765185974,
hes,r,0.0975,barr,call,10000,"(1.0, 1.0, 0.0975, 2, 0.05, 0.5, -0.7, 0.05, 1.5)",,0.1728912447695687,0.1728912447695687,0.1723245015129891,0.0019154714278649,0.3278033293906426,0.1762003072350569,0.0016884850172598,1.9139560652123329,0.7939461783226579,0.0116618709068279,
hes,r,0.0975,barr,call,100000,"(1.0, 1.0, 0.0975, 2, 0.05, 0.5, -0.7, 0.05, 1.5)",,0.1728912447695687,0.1728912447695687,0.1728814867305451,0.0006367885454959,0.0056440330663326,0.1762357540328178,0.0006038800200828,1.934458432355418,0.8249555842980044,0.0315673164627514,
hes,r,0.0975,barr,put,1000,"(1.0, 1.0, 0.0975, 2, 0.05, 0.5, -0.7, 0.05, 1.5)",,0.0028317795049901,0.0028317795049901,0.0028182006799721,0.0004182876576659,0.4795156188583506,0.0029072092717046,0.0005095346912275,2.6636878535761044,0.7950834780017613,0.0124234765185974,
hes,r,0.0975,barr,put,10000,"(1.0, 1.0, 0.0975, 2, 0.05, 0.5, -0.7, 0.05, 1.5)",,0.0028317795049901,0.0028317795049901,0.0028304658513772,0.0001417865516811,0.0463896857288454,0.0028448498114973,0.00013598606206,0.4615580586031272,0.7939461783226579,0.0116618709068279,
hes,r,0.0975,barr,put,100000,"(1.0, 1.0, 0.0975, 2, 0.05, 0.5, -0.7, 0.05, 1.5)",,0.0028317795049901,0.0028317795049901,0.0028242259688595,5.414784931913786e-05,0.2667416766490419,0.0028972237193898,5.658371874013771e-05,2.311063212527054,0.8249555842980044,0.0315673164627514,
hes,kappa,1.3,van,call,1000,"(1.0, 1.0, 0.03, 1.3, 0.05, 0.5, -0.7, 0.05, 1.5)",,0.1221368296825058,0.1221368296825058,0.1207849662027015,0.0046841343654808,1.106843433973528,0.1211205766958089,0.0045799509570312,0.8320610493481808,0.9001371203997405,0.012154055138817,
hes,kappa,1.3,van,call,10000,"(1.0, 1.0, 0.03, 1.3, 0.05, 0.5, -0.7, 0.05, 1.5)",,0.1221368296825058,0.1221368296825058,0.1213969890899407,0.0014476052744044,0.6057473363999539,0.121120607323575,0.0015654599319603,0.8320359727467074,0.8550441608205438,0.0112151387578342,
hes,kappa,1.3,van,call,100000,"(1.0, 1.0, 0.03, 1.3, 0.05, 0.5, -0.7, 0.05, 1.5)",,0.1221368296825058,0.1221368296825058,0.1214801801041785,0.0004440606567799,0.5376343728867613,0.1211499468715318,0.0004167682885893,0.8080141047867059,0.9458028120995732,0.0339534109213855,
