model,variable,value,barr_type,option_type,n_samples,eta,closed,fdm,reference,mc_mean,mc_std,mc_rel_error_pct,cvae_mean,cvae_std,cvae_rel_error_pct,mc_seconds_mean,cvae_seconds_mean,used_sample_count_mean,discarded_sample_count_mean,discarded_sample_pct_mean,regenerated_sample_count_mean,regenerated_sample_pct_mean,error
hes,r,0.0025,barr,put,10000,"(1.0, 1.0, 0.0025, 2, 0.05, 0.5, -0.7, 0.05, 1.5)",,0.006605920726625275,0.006605920726625275,0.006592857375880802,0.00025838231958096757,0.1977521572703882,0.0065944743808649805,0.00022723140303937013,0.17327404057635545,0.7804822060780134,0.008406583092873916,9815.66,184.34,1.8434,0.0,0.0,
hes,r,0.0025,barr,put,100000,"(1.0, 1.0, 0.0025, 2, 0.05, 0.5, -0.7, 0.05, 1.5)",,0.006605920726625275,0.006605920726625275,0.006617589287233145,8.114794374604368e-05,0.1766379145429336,0.006617714304536152,8.116104265783267e-05,0.17853041837669123,0.8412596756609855,0.05607031259918585,98165.0,1835.0,1.835,0.0,0.0,
hes,r,0.0975,van,call,1000,"(1.0, 1.0, 0.0975, 2, 0.05, 0.5, -0.7, 0.05, 1.5)",,0.18540192208731862,0.18540192208731862,0.1860633764016353,0.00468085454466258,0.3567677761210938,0.18325563584279927,0.007269755387088101,1.1576396945380703,0.7950834780017613,0.0026392635819502174,975.1,24.9,2.49,0.0,0.0,
hes,r,0.0975,van,call,10000,"(1.0, 1.0, 0.0975, 2, 0.05, 0.5, -0.7, 0.05, 1.5)",,0.18540192208731862,0.18540192208731862,0.18488525826472174,0.0018220622922054007,0.278672311904915,0.18249782964696404,0.0020032312728966483,1.56637666301369,0.7939461783226579,0.00880752818309702,9748.76,251.24,2.5124,0.0,0.0,
hes,r,0.0975,van,call,100000,"(1.0, 1.0, 0.0975, 2, 0.05, 0.5, -0.7, 0.05, 1.5)",,0.18540192208731862,0.18540192208731862,0.18534947059051843,0.0006243706892845238,0.02829069742625979,0.1821987207870551,0.0005962310133727098,1.7277066301151482,0.8249555842980044,0.05659947362495586,97489.5,2510.5,2.5105,0.0,0.0,
hes,r,0.0975,van,put,1000,"(1.0, 1.0, 0.0975, 2, 0.05, 0.5, -0.7, 0.05, 1.5)",,0.04934360283906547,0.04934360283906547,0.048960267230616895,0.0027096514737079795,0.7768699211097875,0.04959443426356059,0.0037616062131278646,0.508336258528199,0.7950834780017613,0.0026392635819502174,975.1,24.9,2.49,0.0,0.0,
hes,r,0.0975,van,put,10000,"(1.0, 1.0, 0.0975, 2, 0.05, 0.5, -0.7, 0.05, 1.5)",,0.04934360283906547,0.04934360283906547,0.04935039891342338,0.001127358550564115,0.01377295934404612,0.04980164577280557,0.0012008735869787127,0.9282721718436499,0.7939461783226579,0.00880752818309702,9748.76,251.24,2.5124,0.0,0.0,
hes,r,0.0975,van,put,100000,"(1.0, 1.0, 0.0975, 2, 0.05, 0.5, -0.7, 0.05, 1.5)",,0.04934360283906547,0.04934360283906547,0.049225577728172584,0.00041183893490242315,0.23919029844218248,0.04975709730919522,0.0003155147057096373,0.8379900257351764,0.8249555842980044,0.05659947362495586,97489.5,2510.5,2.5105,0.0,0.0,
hes,r,0.0975,barr,call,1000,"(1.0, 1.0, 0.0975, 2, 0.05, 0.5, -0.7, 0.05, 1.5)",,0.1728912447695687,0.1728912447695687,0.173537154547398,0.004879612738413669,0.3735931097552966,0.17124213467801294,0.007324859472448554,0.9538424538233405,0.7950834780017613,0.0026392635819502174,975.1,24.9,2.49,0.0,0.0,
hes,r,0.0975,barr,call,10000,"(1.0, 1.0, 0.0975, 2, 0.05, 0.5, -0.7, 0.05, 1.5)",,0.1728912447695687,0.1728912447695687,0.17232450151298914,0.0019154714278649349,0.32780332939064266,0.1700467659560094,0.0019588737007676803,1.6452416762632867,0.7939461783226579,0.00880752818309702,9748.76,251.24,2.5124,0.0,0.0,
