set_idx,option,opt_type,barrier,S0,K,r,sigma,T,closed_form_delta,mc_1k_delta,mc_10k_delta,mc_100k_delta,cvae_1k_delta,cvae_10k_delta,cvae_100k_delta,mc_1k_n_paths,mc_10k_n_paths,mc_100k_n_paths,mc_dt,mc_seed,cvae_1k_n_samples,cvae_10k_n_samples,cvae_100k_n_samples,cvae_seed,delta_h,rho_h,vega_h,theta_h,mc_1k_abs_error,mc_10k_abs_error,mc_100k_abs_error,cvae_1k_abs_error,cvae_10k_abs_error,cvae_100k_abs_error
75,van_call,call,,1.0,1.0,0.08999651948366755,0.7352102433736342,2.566,0.7837559781087664,0.7963156134872196,0.7725076835718048,0.786539048038537,0.7826462881212026,0.7753646911933476,0.780611793852859,1000,10000,100000,0.001,8734,1000,10000,100000,8734,0.01,0.0008999651948366755,0.007352102433736342,0.02566,0.012559635378453171,0.011248294536961634,0.0027830699297706207,0.0011096899875637778,0.008391286915418794,0.003144184255907456
75,van_put,put,,1.0,1.0,0.08999651948366755,0.7352102433736342,2.566,-0.2162440218912336,-0.22401686103128982,-0.217502379482315,-0.21444103998947694,-0.2148709830290696,-0.21700247062881317,-0.21508389521994187,1000,10000,100000,0.001,8734,1000,10000,100000,8734,0.01,0.0008999651948366755,0.007352102433736342,0.02566,0.00777283914005622,0.0012583575910813938,0.0018029819017566506,0.001373038862164,0.0007584487375795756,0.001160126671291728
75,barr_call,call,0.8,1.0,1.0,0.08999651948366755,0.7352102433736342,2.566,1.0804511540151356,1.1859759365192706,1.1435592816892048,1.07027970054063,0.9722138401105168,0.985676987646722,0.9946145682813712,1000,10000,100000,0.001,8734,1000,10000,100000,8734,0.01,0.0008999651948366755,0.007352102433736342,0.02566,0.105524782504135,0.06310812767406926,0.010171453474505654,0.10823731390461877,0.09477416636841363,0.0858365857337644
75,barr_put,put,0.8,1.0,1.0,0.08999651948366755,0.7352102433736342,2.566,0.0006598163781672273,-0.003056620939445352,0.003868184632422502,0.0005101543100658335,0.003299264530751624,0.000231366428944801,0.0004904211457326305,1000,10000,100000,0.001,8734,1000,10000,100000,8734,0.01,0.0008999651948366755,0.007352102433736342,0.02566,0.0037164373176125794,0.003208368254255275,0.00014966206810139372,0.002639448152584397,0.00042844994922242626,0.00016939523243459677
76,van_call,call,,1.0,1.0,0.04167535378026932,0.3662534682798184,2.859,0.6921806828419865,0.6764210305882201,0.6914839856249466,0.6945965776560314,0.6907393385415517,0.6925541357711451,0.7010857991318065,1000,10000,100000,0.001,8834,1000,10000,100000,8834,0.01,0.0004167535378026932,0.003662534682798184,0.02859,0.01575965225376641,0.0006966972170399099,0.0024158948140449166,0.0014413443004348547,0.00037345292915857975,0.008905116289819937
76,van_put,put,,1.0,1.0,0.04167535378026932,0.3662534682798184,2.859,-0.3078193171580135,-0.3135159425719347,-0.30617484105530945,-0.3051750177098328,-0.301807922068173,-0.30499704460500154,-0.30265182923470135,1000,10000,100000,0.001,8834,1000,10000,100000,8834,0.01,0.0004167535378026932,0.003662534682798184,0.02859,0.005696625413921241,0.0016444761027040178,0.002644299448180676,0.006011395089840499,0.0028222725530119286,0.00516748792331212
76,barr_call,call,0.8,1.0,1.0,0.04167535378026932,0.3662534682798184,2.859,0.943632936794106,0.8340285230893862,0.9157473976669106,0.9301980592222481,0.7517638794941606,0.7497533169657566,0.9248177581725914,1000,10000,100000,0.001,8834,1000,10000,100000,8834,0.01,0.0004167535378026932,0.003662534682798184,0.02859,0.10960441370471974,0.02788553912719538,0.013434877571857906,0.1918690572999454,0.19387961982834934,0.018815178621514606
76,barr_put,put,0.8,1.0,1.0,0.04167535378026932,0.3662534682798184,2.859,0.004402958595307871,0.012605562938216653,0.013722876450273334,0.005196264633345769,0.007321429965368082,0.010540066105104448,0.006789947433509546,1000,10000,100000,0.001,8834,1000,10000,100000,8834,0.01,0.0004167535378026932,0.003662534682798184,0.02859,0.008202604342908782,0.009319917854965463,0.000793306038037898,0.0029184713700602114,0.0061371075097965775,0.002386988838201675
77,van_call,call,,1.0,1.0,0.05358516625316159,0.8018009959042574,2.081,0.7500776434678131,0.8047671738698914,0.746795682502599,0.756789217386461,0.7802263170845813,0.7594866772446307,0.7613153909888704,1000,10000,100000,0.001,8934,1000,10000,100000,8934,0.01,0.0005358516625316159,0.008018009959042574,0.02081,0.054689530402078246,0.003281960965214159,0.006711573918647851,0.030148673616768207,0.009409033776817566,0.011237747521057218
77,van_put,put,,1.0,1.0,0.05358516625316159,0.8018009959042574,2.081,-0.24992235653218686,-0.244979281913682,-0.25003375838448805,-0.24840300341927302,-0.24612194440921664,-0.25002195637398583,-0.24645516484366747,1000,10000,100000,0.001,8934,1000,10000,100000,8934,0.01,0.0005358516625316159,0.008018009959042574,0.02081,0.00494307461850485,0.00011140185230118504,0.001519353112913846,0.0038004121229702204,9.959984179896963e-05,0.0034671916885193887
77,barr_call,call,0.8,1.0,1.0,0.05358516625316159,0.8018009959042574,2.081,1.0014704536699752,0.9213199673214018,0.9285457286702353,0.9261026458127347,0.6396019622211618,1.4476002031942659,1.013971121676721,1000,10000,100000,0.001,8934,1000,10000,100000,8934,0.01,0.0005358516625316159,0.008018009959042574,0.02081,0.08015048634857347,0.0729247249997399,0.07536780785724051,0.3618684914488134,0.44612974952429063,0.012500668006745874
77,barr_put,put,0.8,1.0,1.0,0.05358516625316159,0.8018009959042574,2.081,0.0007744347029318976,-2.9797252061808735e-06,-0.0005781983192677207,0.0007304161908140781,-0.0012506644767454663,0.0001472730188868275,-0.0003286438600422632,1000,10000,100000,0.001,8934,1000,10000,100000,8934,0.01,0.0005358516625316159,0.008018009959042574,0.02081,0.0007774144281380785,0.0013526330221996182,4.401851211781956e-05,0.002025099179677364,0.0006271616840450701,0.0011030785629741607
78,van_call,call,,1.0,1.0,0.0006208516587129398,0.7829528563834008,0.321,0.5879394008483441,0.5829224544367934,0.5935031872888852,0.5933560163296825,0.4222460414444157,0.4125584922349629,0.4170339090477565,1000,10000,100000,0.001,9034,1000,10000,100000,9034,0.01,6.208516587129399e-06,0.007829528563834008,0.00321,0.0050169464115507045,0.005563786440541119,0.005416615481338427,0.16569335940392838,0.17538090861338118,0.17090549180058756
78,van_put,put,,1.0,1.0,0.0006208516587129398,0.7829528563834008,0.321,-0.41206059915165594,-0.4130974049512903,-0.40618622924207815,-0.40705438565765695,-0.4794863841089875,-0.48881861144432215,-0.4857436246594987,1000,10000,100000,0.001,9034,1000,10000,100000,9034,0.01,6.208516587129399e-06,0.007829528563834008,0.00321,0.0010368057996343882,0.005874369909577792,0.00500621349399899,0.06742578495733154,0.07675801229266621,0.07368302550784278
78,barr_call,call,0.8,1.0,1.0,0.0006208516587129398,0.7829528563834008,0.321,0.7269648301343135,0.543661560524461,0.7493286380466091,0.7395700673756195,0.3190045519993315,0.4225291070883666,0.42875431652653756,1000,10000,100000,0.001,9034,1000,10000,100000,9034,0.01,6.208516587129399e-06,0.007829528563834008,0.00321,0.18330326960985244,0.02236380791229564,0.012605237241306022,0.407960278134982,0.30443572304594685,0.2982105136077759
78,barr_put,put,0.8,1.0,1.0,0.0006208516587129398,0.7829528563834008,0.321,0.011942503487150091,0.02215134743277095,0.012630114065548866,0.016024438011340205,0.013591713480917006,0.019806494184835925,0.030401482944660777,1000,10000,100000,0.001,9034,1000,10000,100000,9034,0.01,6.208516587129399e-06,0.007829528563834008,0.00321,0.010208843945620858,0.000687610578398775,0.004081934524190114,0.0016492099937669147,0.007863990697685834,0.018458979457510686
79,van_call,call,,1.0,1.0,0.030064170577030116,0.7016540238574563,1.289,0.6725462372169723,0.649459022951332,0.6769367891871214,0.6729592624537706,0.6890626712109438,0.6971101979871885,0.6797336180830893,1000,10000,100000,0.001,9134,1000,10000,100000,9134,0.01,0.0003006417057703012,0.007016540238574564,0.012889999999999999,0.02308721426564031,0.004390551970149148,0.0004130252367983145,0.016516433993971513,0.024563960770216275,0.007187380866117032
79,van_put,put,,1.0,1.0,0.030064170577030116,0.7016540238574563,1.289,-0.32745376278302774,-0.3360923452368547,-0.324974521941529,-0.3244385511828207,-0.3226808812680615,-0.3154074308115873,-0.32282422873468053,1000,10000,100000,0.001,9134,1000,10000,100000,9134,0.01,0.0003006417057703012,0.007016540238574564,0.012889999999999999,0.008638582453826982,0.0024792408414987532,0.003015211600207013,0.004772881514966243,0.01204633197144045,0.004629534048347206
79,barr_call,call,0.8,1.0,1.0,0.030064170577030116,0.7016540238574563,1.289,0.9021607466275283,0.8170324277538055,0.9065386277201104,0.8959916491539599,1.541813814559212,1.0597620868485285,0.8446305093640472,1000,10000,100000,0.001,9134,1000,10000,100000,9134,0.01,0.0003006417057703012,0.007016540238574564,0.012889999999999999,0.08512831887372285,0.004377881092582081,0.006169097473568419,0.6396530679316836,0.15760134022100014,0.057530237263481165
79,barr_put,put,0.8,1.0,1.0,0.030064170577030116,0.7016540238574563,1.289,0.0025340099602269572,-0.005266264343910254,0.0055691375961734145,0.002042060312257201,0.0038909262025458137,-0.00017523947819196042,0.004957112182130661,1000,10000,100000,0.001,9134,1000,10000,100000,9134,0.01,0.0003006417057703012,0.007016540238574564,0.012889999999999999,0.007800274304137211,0.0030351276359464573,0.0004919496479697562,0.0013569162423188565,0.002709249438418918,0.0024231022219037036
80,van_call,call,,1.0,1.0,0.04368931721756102,0.623153810016596,0.222,0.571360497121766,0.568926554873099,0.5739294023104524,0.5778087262686151,0.5352278088088371,0.5315879126164658,0.53313817045149,1000,10000,100000,0.001,9234,1000,10000,100000,9234,0.01,0.00043689317217561024,0.00623153810016596,0.00222,0.002433942248666998,0.0025689051886864656,0.0064482291468491715,0.03613268831292882,0.03977258450530019,0.03822232667027592
80,van_put,put,,1.0,1.0,0.04368931721756102,0.623153810016596,0.222,-0.42863950287823405,-0.42679619177913714,-0.4244217397756017,-0.42199201281174353,-0.449352674294963,-0.44839787484778487,-0.4477588823274939,1000,10000,100000,0.001,9234,1000,10000,100000,9234,0.01,0.00043689317217561024,0.00623153810016596,0.00222,0.0018433110990969115,0.0042177631026323326,0.0066474900664905134,0.02071317141672896,0.019758371969550825,0.019119379449259843
80,barr_call,call,0.8,1.0,1.0,0.04368931721756102,0.623153810016596,0.222,0.637904145918415,0.6532139419888879,0.6282521999308954,0.6420821413375771,0.5261107284615915,0.5615674346712215,0.5576914211503344,1000,10000,100000,0.001,9234,1000,10000,100000,9234,0.01,0.00043689317217561024,0.00623153810016596,0.00222,0.015309796070472892,0.009651945987519617,0.004177995419162084,0.11179341745682358,0.07633671124719354,0.08021272476808061
80,barr_put,put,0.8,1.0,1.0,0.04368931721756102,0.623153810016596,0.222,0.020245481676331445,0.033084141485449116,0.011325407198891843,0.023530961958541027,0.022137751981481275,0.06211481376551253,0.051488427182406864,1000,10000,100000,0.001,9234,1000,10000,100000,9234,0.01,0.00043689317217561024,0.00623153810016596,0.00222,0.012838659809117671,0.008920074477439602,0.0032854802822095824,0.0018922703051498305,0.04186933208918109,0.03124294550607542
81,van_call,call,,1.0,1.0,0.06121489970657576,0.49418896310136495,0.605,0.6135341332209392,0.6188798198234702,0.6191070077862931,0.6191992969507037,0.6182737186550824,0.6160207302639248,0.6193219541716866,1000,10000,100000,0.001,9334,1000,10000,100000,9334,0.01,0.0006121489970657576,0.00494188963101365,0.00605,0.005345686602530986,0.005572874565353936,0.005665163729764555,0.004739585434143212,0.0024865970429855944,0.005787820950747369
81,van_put,put,,1.0,1.0,0.06121489970657576,0.49418896310136495,0.605,-0.3864658667790608,-0.37769590557462096,-0.3815416172215258,-0.38128299489741946,-0.3840318510495877,-0.3845301219047387,-0.38120448703289345,1000,10000,100000,0.001,9334,1000,10000,100000,9334,0.01,0.0006121489970657576,0.00494188963101365,0.00605,0.008769961204439847,0.00492424955753501,0.005182871881641349,0.0024340157294731046,0.0019357448743221317,0.005261379746167361
81,barr_call,call,0.8,1.0,1.0,0.06121489970657576,0.49418896310136495,0.605,0.7400804042170528,0.6529486168451143,0.7206582803489181,0.7437380810745908,0.8481374080549414,0.689760509009113,0.7121482349533859,1000,10000,100000,0.001,9334,1000,10000,100000,9334,0.01,0.0006121489970657576,0.00494188963101365,0.00605,0.0871317873719385,0.01942212386813469,0.003657676857538039,0.10805700383788863,0.05031989520793978,0.02793216926366693
81,barr_put,put,0.8,1.0,1.0,0.06121489970657576,0.49418896310136495,0.605,0.0138989154310043,-0.007681091977627431,0.025021445807300435,0.010930544256121041,0.00458670348156354,0.014015617851861981,0.02089856738888285,1000,10000,100000,0.001,9334,1000,10000,100000,9334,0.01,0.0006121489970657576,0.00494188963101365,0.00605,0.02158000740863173,0.011122530376296135,0.002968371174883258,0.00931221194944076,0.00011670242085768182,0.00699965195787855
82,van_call,call,,1.0,1.0,0.09181980753805731,0.8406971624183702,1.74,0.7575824596836065,0.8088314998494939,0.7732682707807581,0.7635412499594263,0.7794794946310357,0.7584264865768742,0.7703348482754613,1000,10000,100000,0.001,9434,1000,10000,100000,9434,0.01,0.0009181980753805732,0.008406971624183702,0.0174,0.05124904016588738,0.015685811097151614,0.005958790275819803,0.021897034947429228,0.0008440268932676798,0.01275238859185479
82,van_put,put,,1.0,1.0,0.09181980753805731,0.8406971624183702,1.74,-0.2424175403163935,-0.22442942271384547,-0.24185425785019365,-0.24216475816970506,-0.24353971370576488,-0.24187081574587044,-0.23963037738875537,1000,10000,100000,0.001,9434,1000,10000,100000,9434,0.01,0.0009181980753805732,0.008406971624183702,0.0174,0.017988117602548037,0.0005632824661998548,0.0002527821466884461,0.0011221733893713726,0.0005467245705230717,0.0027871629276381427
82,barr_call,call,0.8,1.0,1.0,0.09181980753805731,0.8406971624183702,1.74,1.0325559390695516,1.398204958753868,1.0150269838886061,1.1101174298841998,1.315593277855026,1.0498536650313306,0.9572336385266167,1000,10000,100000,0.001,9434,1000,10000,100000,9434,0.01,0.0009181980753805732,0.008406971624183702,0.0174,0.3656490196843165,0.017528955180945438,0.07756149081464825,0.28303733878547455,0.01729772596177903,0.07532230054293487
82,barr_put,put,0.8,1.0,1.0,0.09181980753805731,0.8406971624183702,1.74,0.0008465306055874255,0.006997343006527433,-6.826787892625415e-05,0.0011152522693284764,0.006819391676382012,0.0033250540914413922,0.0006074055494068416,1000,10000,100000,0.001,9434,1000,10000,100000,9434,0.01,0.0009181980753805732,0.008406971624183702,0.0174,0.006150812400940007,0.0009147984845136797,0.0002687216637410508,0.005972861070794587,0.0024785234858539667,0.00023912505618058392
83,van_call,call,,1.0,1.0,0.06257366699625354,0.7123848899567037,0.601,0.6346633903962409,0.6505776818451076,0.6407993907579373,0.6413342141626976,0.601139477671378,0.6384984769091995,0.6389419284597742,1000,10000,100000,0.001,9534,1000,10000,100000,9534,0.01,0.0006257366699625354,0.007123848899567037,0.00601,0.01591429144886669,0.006136000361696481,0.006670823766456779,0.03352391272486288,0.0038350865129586076,0.004278538063533288
83,van_put,put,,1.0,1.0,0.06257366699625354,0.7123848899567037,0.601,-0.36533660960375913,-0.35284033471864595,-0.36028180639176566,-0.36008255880310147,-0.38576123056723866,-0.36232144359154006,-0.3623558864304183,1000,10000,100000,0.001,9534,1000,10000,100000,9534,0.01,0.0006257366699625354,0.007123848899567037,0.00601,0.012496274885113179,0.005054803211993475,0.005254050800657661,0.020424620963479523,0.0030151660122190727,0.00298072317334086
83,barr_call,call,0.8,1.0,1.0,0.06257366699625354,0.7123848899567037,0.601,0.8279637239197113,0.8658409334170808,0.8703625934378983,0.8244981990100458,0.7492078068955049,0.8288367801480345,0.802317229329208,1000,10000,100000,0.001,9534,1000,10000,100000,9534,0.01,0.0006257366699625354,0.007123848899567037,0.00601,0.0378772094973695,0.042398869518187055,0.0034655249096654517,0.07875591702420637,0.0008730562283232324,0.025646494590503277
83,barr_put,put,0.8,1.0,1.0,0.06257366699625354,0.7123848899567037,0.601,0.006700647646698532,-0.010664220679042213,-0.0021332859208045415,0.004650751164479217,0.0046272361950085335,-0.002474278468507507,0.009284060492817424,1000,10000,100000,0.001,9534,1000,10000,100000,9534,0.01,0.0006257366699625354,0.007123848899567037,0.00601,0.017364868325740745,0.008833933567503074,0.0020498964822193147,0.0020734114516899986,0.009174926115206039,0.002583412846118892
84,van_call,call,,1.0,1.0,0.07059975650817733,0.4444650724344366,1.743,0.6925548071212065,0.7177409989337524,0.702557307842977,0.6959163461650875,0.6733321279956683,0.6996574278128109,0.6989907310306576,1000,10000,100000,0.001,9634,1000,10000,100000,9634,0.01,0.0007059975650817733,0.004444650724344366,0.01743,0.02518619181254589,0.010002500721770446,0.0033615390438809234,0.01922267912553821,0.007102620691604389,0.0064359239094510245
84,van_put,put,,1.0,1.0,0.07059975650817733,0.4444650724344366,1.743,-0.30744519287879346,-0.29875801681931713,-0.299088467911765,-0.3033685413634468,-0.30926825196591623,-0.30084231140883044,-0.3021137785921918,1000,10000,100000,0.001,9634,1000,10000,100000,9634,0.01,0.0007059975650817733,0.004444650724344366,0.01743,0.008687176059476331,0.00835672496702844,0.004076651515346641,0.0018230590871227692,0.006602881469963018,0.005331414286601666
84,barr_call,call,0.8,1.0,1.0,0.07059975650817733,0.4444650724344366,1.743,0.9392747273528151,1.0304645745014107,0.8556339159755677,0.9131567554519021,0.8398389905478088,0.9445788996401,0.898705944763542,1000,10000,100000,0.001,9634,1000,10000,100000,9634,0.01,0.0007059975650817733,0.004444650724344366,0.01743,0.09118984714859557,0.08364081137724744,0.02611797190091303,0.09943573680500639,0.0053041722872848585,0.0405687825892731
84,barr_put,put,0.8,1.0,1.0,0.07059975650817733,0.4444650724344366,1.743,0.0049510413549835874,0.0035274061434270067,0.00410709173825827,0.005950010030004072,-0.004860284185811319,0.0161594914718393,0.009484288759196643,1000,10000,100000,0.001,9634,1000,10000,100000,9634,0.01,0.0007059975650817733,0.004444650724344366,0.01743,0.0014236352115565808,0.0008439496167253176,0.0009989686750204842,0.009811325540794906,0.011208450116855711,0.004533247404213056
85,van_call,call,,1.0,1.0,0.014983371598992724,0.03200382627219931,1.591,0.7293058752110395,0.7849454265260555,0.77073199791853,0.7685355878049263,0.7801226570710255,0.7656761870697567,0.7664146066619151,1000,10000,100000,0.001,9734,1000,10000,100000,9734,0.01,0.00014983371598992725,0.0003200382627219931,0.01591,0.05563955131501597,0.041426122707490465,0.039229712593886745,0.05081678185998595,0.0363703118587172,0.037108731450875565
85,van_put,put,,1.0,1.0,0.014983371598992724,0.03200382627219931,1.591,-0.2706941247889605,-0.21502793798240807,-0.2292705860721763,-0.2314583048597326,-0.21989621652670688,-0.23428039374218382,-0.23357352976560156,1000,10000,100000,0.001,9734,1000,10000,100000,9734,0.01,0.00014983371598992725,0.0003200382627219931,0.01591,0.055666186806552415,0.0414235387167842,0.039235819929227894,0.05079790826225361,0.03641373104677667,0.03712059502335893
85,barr_call,call,0.8,1.0,1.0,0.014983371598992724,0.03200382627219931,1.591,0.7680106218622029,0.769083994839772,0.768276180830358,0.7676421167203015,0.7801226570710255,0.7656761870697567,0.7664146066619151,1000,10000,100000,0.001,9734,1000,10000,100000,9734,0.01,0.00014983371598992725,0.0003200382627219931,0.01591,0.0010733729775690426,0.0002655589681550552,0.000368505141901454,0.012112035208822536,0.002334434792446216,0.001596015200287848
85,barr_put,put,0.8,1.0,1.0,0.014983371598992724,0.03200382627219931,1.591,-0.23198935982263347,-0.23089257232382496,-0.23173267161027575,-0.23235822001360365,-0.21989621652670688,-0.23428039374218382,-0.23357352976560156,1000,10000,100000,0.001,9734,1000,10000,100000,9734,0.01,0.00014983371598992725,0.0003200382627219931,0.01591,0.0010967874988085102,0.00025668821235771966,0.00036886019097018274,0.01209314329592659,0.0022910339195503504,0.0015841699429680889
86,van_call,call,,1.0,1.0,0.07460634091367167,0.36387652043340446,2.62,0.734462590412627,0.7519331131957185,0.7418873187621633,0.7404560277976424,0.7342924881549695,0.7369445669864694,0.7419423384628421,1000,10000,100000,0.001,9834,1000,10000,100000,9834,0.01,0.0007460634091367167,0.003638765204334045,0.0262,0.01747052278309158,0.007424728349536336,0.005993437385015454,0.00017010225765745624,0.002481976573842415,0.007479748050215118
86,van_put,put,,1.0,1.0,0.07460634091367167,0.36387652043340446,2.62,-0.26553740958737304,-0.2581171860724263,-0.2613939766478779,-0.2619800295746627,-0.26156433861873885,-0.25996745381400566,-0.26060596262695024,1000,10000,100000,0.001,9834,1000,10000,100000,9834,0.01,0.0007460634091367167,0.003638765204334045,0.0262,0.0074202235149467555,0.004143432939495151,0.0035573800127103317,0.003973070968634196,0.0055699557733673855,0.004931446960422803
86,barr_call,call,0.8,1.0,1.0,0.07460634091367167,0.36387652043340446,2.62,1.0220051651938649,0.7958753258555773,1.0842301340277776,0.9990091938126167,1.2597570536793445,1.0978699459305408,0.9885905719715038,1000,10000,100000,0.001,9834,1000,10000,100000,9834,0.01,0.0007460634091367167,0.003638765204334045,0.0262,0.22612983933828756,0.06222496883391271,0.022995971381248204,0.23775188848547968,0.07586478073667591,0.033414593222361066
86,barr_put,put,0.8,1.0,1.0,0.07460634091367167,0.36387652043340446,2.62,0.004230085252550364,0.003399650259908193,0.005011383585413792,0.00364163342317298,0.0030054761486472898,0.005863752883753697,0.006780900784305222,1000,10000,100000,0.001,9834,1000,10000,100000,9834,0.01,0.0007460634091367167,0.003638765204334045,0.0262,0.0008304349926421708,0.0007812983328634284,0.0005884518293773839,0.0012246091039030743,0.0016336676312033328,0.0025508155317548577
87,van_call,call,,1.0,1.0,0.08310069924335378,0.7309910696189285,2.189,0.7608242413208444,0.7689239626451183,0.7700904345396997,0.7645631198722469,0.7439753204957322,0.7649350313015724,0.7562937470219744,1000,10000,100000,0.001,9934,1000,10000,100000,9934,0.01,0.0008310069924335378,0.007309910696189284,0.02189,0.008099721324273945,0.009266193218855356,0.0037388785514025358,0.016848920825112135,0.004110789980728002,0.00453049429886998
87,van_put,put,,1.0,1.0,0.08310069924335378,0.7309910696189285,2.189,-0.23917575867915564,-0.23518079575365336,-0.2337872337833946,-0.2370346285227587,-0.24545669862989228,-0.23545636245237422,-0.238512365806004,1000,10000,100000,0.001,9934,1000,10000,100000,9934,0.01,0.0008310069924335378,0.007309910696189284,0.02189,0.003994962925502277,0.0053885248957610266,0.002141130156396942,0.0062809399507366415,0.003719396226781413,0.000663392873151647
87,barr_call,call,0.8,1.0,1.0,0.08310069924335378,0.7309910696189285,2.189,1.0477003501473763,0.562218031265499,1.104778400891876,1.0383426026773306,1.0350012528726582,1.0248319669162425,1.0467755617286216,1000,10000,100000,0.001,9934,1000,10000,100000,9934,0.01,0.0008310069924335378,0.007309910696189284,0.02189,0.4854823188818773,0.057078050744499675,0.009357747470045696,0.012699097274718074,0.022868383231133826,0.0009247884187546518
87,barr_put,put,0.8,1.0,1.0,0.08310069924335378,0.7309910696189285,2.189,0.0008950664202589387,-0.0017982158393264017,0.0008300670083298268,0.0006345415237465744,-0.004713260151956909,0.003107708313821703,0.0014850205638431014,1000,10000,100000,0.001,9934,1000,10000,100000,9934,0.01,0.0008310069924335378,0.007309910696189284,0.02189,0.00269328225958534,6.499941192911185e-05,0.0002605248965123643,0.005608326572215848,0.002212641893562764,0.0005899541435841627
88,van_call,call,,1.0,1.0,0.06337257689509791,0.47609100651055797,2.72,0.7297727005569916,0.7300305495991755,0.7359892392701406,0.7318316507666678,0.718950202032903,0.74242089528192,0.7330346246676445,1000,10000,100000,0.001,10034,1000,10000,100000,10034,0.01,0.0006337257689509791,0.00476091006510558,0.027200000000000002,0.0002578490421838442,0.006216538713148978,0.002058950209676169,0.010822498524088564,0.012648194724928397,0.0032619241106528474
88,van_put,put,,1.0,1.0,0.06337257689509791,0.47609100651055797,2.72,-0.2702272994430084,-0.2671076191798849,-0.2674444745989768,-0.2670500105416612,-0.2780538438973579,-0.26467928619683667,-0.26697568671724403,1000,10000,100000,0.001,10034,1000,10000,100000,10034,0.01,0.0006337257689509791,0.00476091006510558,0.027200000000000002,0.003119680263123481,0.002782824844031584,0.003177288901347164,0.007826544454349493,0.005548013246171712,0.0032516127257643523
88,barr_call,call,0.8,1.0,1.0,0.06337257689509791,0.47609100651055797,2.72,1.0264114119435397,0.9015564731716635,1.0668332252062651,1.0536318339382205,0.8714507617700928,1.0439629909249126,1.0521302002033994,1000,10000,100000,0.001,10034,1000,10000,100000,10034,0.01,0.0006337257689509791,0.00476091006510558,0.027200000000000002,0.12485493877187614,0.040421813262725426,0.027220421994680777,0.15496065017344685,0.01755157898137294,0.025718788259859737
88,barr_put,put,0.8,1.0,1.0,0.06337257689509791,0.47609100651055797,2.72,0.0022390995356558197,-0.005428816534028247,-0.0020259605048597714,0.002221132553187333,0.051191434319127725,0.009029971288761261,0.004622313424625568,1000,10000,100000,0.001,10034,1000,10000,100000,10034,0.01,0.0006337257689509791,0.00476091006510558,0.027200000000000002,0.007667916069684067,0.004265060040515591,1.7966982468486676e-05,0.048952334783471906,0.006790871753105441,0.002383213888969748
89,van_call,call,,1.0,1.0,0.04383098811224276,0.3450725531518807,0.905,0.6121671998912932,0.611470712322279,0.6166293767713993,0.6184220365478305,0.6092299308013055,0.6161787934341495,0.6197448832848867,1000,10000,100000,0.001,10134,1000,10000,100000,10134,0.01,0.0004383098811224276,0.003450725531518807,0.00905,0.0006964875690141925,0.0044621768801060835,0.006254836656537255,0.002937269089987704,0.0040115935428562954,0.007577683393593548
89,van_put,put,,1.0,1.0,0.04383098811224276,0.3450725531518807,0.905,-0.3878328001087068,-0.388154327882026,-0.38265308603974285,-0.3819804868974472,-0.38222611325055694,-0.38191103703884566,-0.38052040521351777,1000,10000,100000,0.001,10134,1000,10000,100000,10134,0.01,0.0004383098811224276,0.003450725531518807,0.00905,0.0003215277733191746,0.005179714068963948,0.005852313211259619,0.005606686858149856,0.005921763069861141,0.007312394895189034
89,barr_call,call,0.8,1.0,1.0,0.04383098811224276,0.3450725531518807,0.905,0.7072331151920352,0.8291683461656707,0.6791427655790272,0.7047417385872584,0.696047748773887,0.7002325337312598,0.6833501774419021,1000,10000,100000,0.001,10134,1000,10000,100000,10134,0.01,0.0004383098811224276,0.003450725531518807,0.00905,0.12193523097363546,0.028090349613008048,0.0024913766047768293,0.011185366418148268,0.0070005814607754235,0.02388293775013317
89,barr_put,put,0.8,1.0,1.0,0.04383098811224276,0.3450725531518807,0.905,0.016173608139202766,0.03574690531282093,0.020990699303285835,0.0157651440591826,0.06176030811275452,0.03560728184521557,0.026748672475162844,1000,10000,100000,0.001,10134,1000,10000,100000,10134,0.01,0.0004383098811224276,0.003450725531518807,0.00905,0.019573297173618165,0.004817091164083069,0.00040846408002016485,0.045586699973551754,0.019433673706012802,0.010575064335960078
90,van_call,call,,1.0,1.0,0.015257277467450536,0.6412395545610228,0.844,0.624154556794972,0.6623876190179345,0.6283585152460691,0.6308675170766387,0.6468003979744397,0.6214306576063866,0.6283975537204473,1000,10000,100000,0.001,10234,1000,10000,100000,10234,0.01,0.00015257277467450536,0.0064123955456102276,0.00844,0.03823306222296252,0.004203958451097112,0.00671296028166668,0.022645841179467663,0.002723899188585399,0.004242996925475251
90,van_put,put,,1.0,1.0,0.015257277467450536,0.6412395545610228,0.844,-0.375845443205028,-0.3529935170955595,-0.3695272775130459,-0.3704760312562644,-0.3679627378350314,-0.37699204703015576,-0.37147707795675833,1000,10000,100000,0.001,10234,1000,10000,100000,10234,0.01,0.00015257277467450536,0.0064123955456102276,0.00844,0.022851926109468512,0.0063181656919820695,0.005369411948763614,0.007882705369996579,0.0011466038251277677,0.004368365248269668
