set_idx,option,opt_type,barrier,S0,K,r,kappa,long_var,xi,corr,v0,T,mc_1k_delta,mc_10k_delta,mc_100k_delta,cvae_1k_delta,cvae_10k_delta,cvae_100k_delta,mc_1k_n_paths,mc_10k_n_paths,mc_reference_n_paths,mc_dt,mc_seed,cvae_1k_n_samples,cvae_10k_n_samples,cvae_100k_n_samples,cvae_seed,delta_h,rho_h,v0_h,theta_h,mc_1k_abs_error,mc_10k_abs_error,cvae_1k_abs_error,cvae_10k_abs_error,cvae_100k_abs_error
74,barr_put,put,0.8,1.0,1.0,0.022921856546061794,1.7217310549337173,0.10797893186479911,0.6368361987645279,-0.5458889530675514,0.03353130433829715,2.146,0.014056491004415693,-0.007514691871606492,0.001731390802326132,0.023853509933081114,0.005805182481437472,0.0050673824490699015,1000,10000,100000,0.001,8634,1000,10000,100000,8634,0.01,0.00022921856546061795,0.00033531304338297154,0.02146,0.01232510020208956,0.009246082673932624,0.022122119130754982,0.00407379167911134,0.0033359916467437696
75,van_call,call,,1.0,1.0,0.08999651948366755,2.608909786454989,0.057124121065921206,0.9403806674676282,-0.5917376730625038,0.08578401811367285,2.316,0.8257980487088173,0.8354701942383691,0.8377137041297,0.8401880967531861,0.8459489745497567,0.8403018142065427,1000,10000,100000,0.001,8734,1000,10000,100000,8734,0.01,0.0008999651948366755,0.0008578401811367286,0.02316,0.011915655420882687,0.0022435098913309304,0.0024743926234860325,0.008235270420056673,0.0025881100768426757
75,van_put,put,,1.0,1.0,0.08999651948366755,2.608909786454989,0.057124121065921206,0.9403806674676282,-0.5917376730625038,0.08578401811367285,2.316,-0.1642670687176391,-0.16275220997600676,-0.16407640030805248,-0.16090838185736714,-0.15428736459978387,-0.15987040765546578,1000,10000,100000,0.001,8734,1000,10000,100000,8734,0.01,0.0008999651948366755,0.0008578401811367286,0.02316,0.00019066840958661957,0.0013241903320457271,0.003168018450685345,0.009789035708268612,0.004205992652586699
75,barr_call,call,0.8,1.0,1.0,0.08999651948366755,2.608909786454989,0.057124121065921206,0.9403806674676282,-0.5917376730625038,0.08578401811367285,2.316,0.929277903868328,0.9417134822252704,0.9738283178360452,1.0536236590994423,0.9709946218753401,0.9616455954973735,1000,10000,100000,0.001,8734,1000,10000,100000,8734,0.01,0.0008999651948366755,0.0008578401811367286,0.02316,0.044550413967717195,0.03211483561077477,0.07979534126339716,0.0028336959607050405,0.012182722338671681
75,barr_put,put,0.8,1.0,1.0,0.08999651948366755,2.608909786454989,0.057124121065921206,0.9403806674676282,-0.5917376730625038,0.08578401811367285,2.316,-0.0083435107845109,0.0022751005702544664,-0.00035237274833733057,0.023311142263952127,0.005592919613092457,0.0016496213687344687,1000,10000,100000,0.001,8734,1000,10000,100000,8734,0.01,0.0008999651948366755,0.0008578401811367286,0.02316,0.00799113803617357,0.002627473318591797,0.023663515012289457,0.005945292361429788,0.0020019941170717993
76,van_call,call,,1.0,1.0,0.04167535378026932,0.7858059890776705,0.010808060568663406,0.22072432632384426,-0.07735651409579225,0.05886952875772649,1.099,0.6472174332600485,0.646707657563092,0.6473203033135838,0.6407734122548122,0.6500839131768174,0.6475637722377553,1000,10000,100000,0.001,8834,1000,10000,100000,8834,0.01,0.0004167535378026932,0.0005886952875772649,0.01099,0.00010287005353526446,0.0006126457504918026,0.006546891058771598,0.0027636098632335404,0.00024346892417148602
76,van_put,put,,1.0,1.0,0.04167535378026932,0.7858059890776705,0.010808060568663406,0.22072432632384426,-0.07735651409579225,0.05886952875772649,1.099,-0.3513792516480596,-0.3536974533170124,-0.3526480632074079,-0.3574144871600633,-0.348867287892151,-0.35111342310923177,1000,10000,100000,0.001,8834,1000,10000,100000,8834,0.01,0.0004167535378026932,0.0005886952875772649,0.01099,0.0012688115593482707,0.001049390109604531,0.004766423952655419,0.00378077531525689,0.00153464009817611
76,barr_call,call,0.8,1.0,1.0,0.04167535378026932,0.7858059890776705,0.010808060568663406,0.22072432632384426,-0.07735651409579225,0.05886952875772649,1.099,0.6422393100003476,0.6625878670610347,0.6731630182125178,0.6550921684121149,0.6589068974246478,0.6680494363975955,1000,10000,100000,0.001,8834,1000,10000,100000,8834,0.01,0.0004167535378026932,0.0005886952875772649,0.01099,0.030923708212170165,0.010575151151483109,0.018070849800402855,0.014256120787869975,0.0051135818149222745
76,barr_put,put,0.8,1.0,1.0,0.04167535378026932,0.7858059890776705,0.010808060568663406,0.22072432632384426,-0.07735651409579225,0.05886952875772649,1.099,-0.014415018126708035,-0.032731424495403665,-0.027217664827615742,-0.017759129300323057,-0.029666457178389137,-0.026905048863346687,1000,10000,100000,0.001,8834,1000,10000,100000,8834,0.01,0.0004167535378026932,0.0005886952875772649,0.01099,0.012802646700907708,0.005513759667787922,0.009458535527292686,0.0024487923507733947,0.0003126159642690557
77,van_call,call,,1.0,1.0,0.05358516625316159,0.9052914723792205,0.23523540994263809,0.9840551772580132,-0.8492793564435509,0.02362104693419537,0.8300000000000001,0.7582008884540248,0.7704470253510634,0.7630286429860036,0.7566773738188245,0.7594445828204107,0.7592094092508702,1000,10000,100000,0.001,8934,1000,10000,100000,8934,0.01,0.0005358516625316159,0.00023621046934195372,0.0083,0.004827754531978812,0.007418382365059761,0.006351269167179097,0.0035840601655928728,0.003819233735133376
77,van_put,put,,1.0,1.0,0.05358516625316159,0.9052914723792205,0.23523540994263809,0.9840551772580132,-0.8492793564435509,0.02362104693419537,0.8300000000000001,-0.23469505455626788,-0.2301563999960926,-0.2367895605168202,-0.24210548866374637,-0.23918862375427452,-0.24031603159370418,1000,10000,100000,0.001,8934,1000,10000,100000,8934,0.01,0.0005358516625316159,0.00023621046934195372,0.0083,0.0020945059605523286,0.006633160520727599,0.005315928146926163,0.002399063237454313,0.0035264710768839747
77,barr_call,call,0.8,1.0,1.0,0.05358516625316159,0.9052914723792205,0.23523540994263809,0.9840551772580132,-0.8492793564435509,0.02362104693419537,0.8300000000000001,0.7534543155230291,0.794182476566388,0.7719098520885898,0.7291314223539138,0.8023830007352878,0.7737965843869584,1000,10000,100000,0.001,8934,1000,10000,100000,8934,0.01,0.0005358516625316159,0.00023621046934195372,0.0083,0.01845553656556065,0.02227262447779821,0.04277842973467594,0.030473148646698034,0.0018867322983686652
77,barr_put,put,0.8,1.0,1.0,0.05358516625316159,0.9052914723792205,0.23523540994263809,0.9840551772580132,-0.8492793564435509,0.02362104693419537,0.8300000000000001,-0.005583855549466709,-0.016438083565463446,-0.012299488204796979,-0.014666947079848038,-0.008083824210236828,-0.01234483078288674,1000,10000,100000,0.001,8934,1000,10000,100000,8934,0.01,0.0005358516625316159,0.00023621046934195372,0.0083,0.00671563265533027,0.004138595360666467,0.0023674588750510588,0.004215663994560151,4.534257808976039e-05
78,van_call,call,,1.0,1.0,0.0006208516587129398,0.5204290351577043,0.08665752785975898,0.2384880879007287,-0.8690171486490751,0.04054622448807358,2.035,0.6482315850145942,0.6468709849026449,0.6527861208084157,0.649952252299027,0.6533335214150282,0.6541907445711953,1000,10000,100000,0.001,9034,1000,10000,100000,9034,0.01,6.208516587129399e-06,0.0004054622448807358,0.020350000000000004,0.004554535793821479,0.005915135905770752,0.002833868509388715,0.0005474006066125137,0.001404623762779611
78,van_put,put,,1.0,1.0,0.0006208516587129398,0.5204290351577043,0.08665752785975898,0.2384880879007287,-0.8690171486490751,0.04054622448807358,2.035,-0.35195796606468654,-0.3527070466903176,-0.3472966168175509,-0.348805739303297,-0.3467824843018885,-0.34628541393008083,1000,10000,100000,0.001,9034,1000,10000,100000,9034,0.01,6.208516587129399e-06,0.0004054622448807358,0.020350000000000004,0.004661349247135627,0.005410429872766687,0.0015091224857460839,0.0005141325156624021,0.0010112028874700862
78,barr_call,call,0.8,1.0,1.0,0.0006208516587129398,0.5204290351577043,0.08665752785975898,0.2384880879007287,-0.8690171486490751,0.04054622448807358,2.035,0.6690604812148462,0.6964296170183626,0.70359761149439,0.6230769669419461,0.6759569203881238,0.6888160118479827,1000,10000,100000,0.001,9034,1000,10000,100000,9034,0.01,6.208516587129399e-06,0.0004054622448807358,0.020350000000000004,0.03453713027954386,0.0071679944760274505,0.0805206445524439,0.027640691106266213,0.01478159964640735
78,barr_put,put,0.8,1.0,1.0,0.0006208516587129398,0.5204290351577043,0.08665752785975898,0.2384880879007287,-0.8690171486490751,0.04054622448807358,2.035,0.028111264038700387,-0.007553919149622893,0.004755014597338739,-0.01272087166709979,0.003371595590800306,0.01625082472571449,1000,10000,100000,0.001,9034,1000,10000,100000,9034,0.01,6.208516587129399e-06,0.0004054622448807358,0.020350000000000004,0.023356249441361648,0.012308933746961633,0.01747588626443853,0.0013834190065384333,0.01149581012837575
79,van_call,call,,1.0,1.0,0.030064170577030116,3.4553689738038083,0.00943877305936046,0.8386553237125671,-0.618109923314811,0.03379402333799656,0.533,0.715724588821056,0.7192939706033075,0.7243010354497245,0.7111514621797973,0.710180686518845,0.7077189196898078,1000,10000,100000,0.001,9134,1000,10000,100000,9134,0.01,0.0003006417057703012,0.0003379402333799656,0.0053300000000000005,0.00857644662866841,0.0050070648464169976,0.013149573269927162,0.014120348930879434,0.016582115759916638
79,van_put,put,,1.0,1.0,0.030064170577030116,3.4553689738038083,0.00943877305936046,0.8386553237125671,-0.618109923314811,0.03379402333799656,0.533,-0.286955329307885,-0.2794905555349329,-0.2757513660181343,-0.27917902269779943,-0.2815073445341678,-0.28428091072107625,1000,10000,100000,0.001,9134,1000,10000,100000,9134,0.01,0.0003006417057703012,0.0003379402333799656,0.0053300000000000005,0.011203963289750651,0.00373918951679858,0.003427656679665103,0.005755978516033489,0.008529544702941927
79,barr_call,call,0.8,1.0,1.0,0.030064170577030116,3.4553689738038083,0.00943877305936046,0.8386553237125671,-0.618109923314811,0.03379402333799656,0.533,0.7165931773866617,0.724844001628009,0.7253237098489573,0.7136051636521361,0.7118637798192342,0.7079542814625917,1000,10000,100000,0.001,9134,1000,10000,100000,9134,0.01,0.0003006417057703012,0.0003379402333799656,0.0053300000000000005,0.008730532462295604,0.0004797082209483383,0.011718546196821222,0.013459930029723122,0.017369428386365682
79,barr_put,put,0.8,1.0,1.0,0.030064170577030116,3.4553689738038083,0.00943877305936046,0.8386553237125671,-0.618109923314811,0.03379402333799656,0.533,-0.18000446295404327,-0.15207999179672055,-0.14322819237577983,-0.07782638451891144,-0.11972829552041891,-0.13177912990299678,1000,10000,100000,0.001,9134,1000,10000,100000,9134,0.01,0.0003006417057703012,0.0003379402333799656,0.0053300000000000005,0.03677627057826344,0.00885179942094072,0.06540180785686839,0.023499896855360913,0.011449062472783045
80,van_call,call,,1.0,1.0,0.04368931721756102,2.565892024848704,0.12085220739748087,0.709782827272153,-0.45801339688121245,0.07175310239090696,1.466,0.6887523109790822,0.6836190039571005,0.6860754398966135,0.6871511521490264,0.684421505516325,0.690333643384386,1000,10000,100000,0.001,9234,1000,10000,100000,9234,0.01,0.00043689317217561024,0.0007175310239090696,0.01466,0.0026768710824687236,0.0024564359395129465,0.0010757122524129858,0.001653934380288491,0.004258203487772505
80,van_put,put,,1.0,1.0,0.04368931721756102,2.565892024848704,0.12085220739748087,0.709782827272153,-0.45801339688121245,0.07175310239090696,1.466,-0.310682882616628,-0.3138076167354856,-0.3142163503034562,-0.31212523888608096,-0.31298131085870234,-0.3099378876417522,1000,10000,100000,0.001,9234,1000,10000,100000,9234,0.01,0.00043689317217561024,0.0007175310239090696,0.01466,0.0035334676868281623,0.00040873356797060945,0.0020911114173752243,0.0012350394447538382,0.004278462661704008
80,barr_call,call,0.8,1.0,1.0,0.04368931721756102,2.565892024848704,0.12085220739748087,0.709782827272153,-0.45801339688121245,0.07175310239090696,1.466,0.9552832600446509,0.7753310726292623,0.7978880799416277,0.8940647961828752,0.7869139362498057,0.7760330867692317,1000,10000,100000,0.001,9234,1000,10000,100000,9234,0.01,0.00043689317217561024,0.0007175310239090696,0.01466,0.15739518010302322,0.02255700731236543,0.09617671624124746,0.010974143691822036,0.02185499317239603
80,barr_put,put,0.8,1.0,1.0,0.04368931721756102,2.565892024848704,0.12085220739748087,0.709782827272153,-0.45801339688121245,0.07175310239090696,1.466,0.03035509913274963,0.010103707124531564,0.0018147613127558748,-0.017313815421978254,0.00737440488700657,0.004023931365591078,1000,10000,100000,0.001,9234,1000,10000,100000,9234,0.01,0.00043689317217561024,0.0007175310239090696,0.01466,0.028540337819993756,0.008288945811775689,0.01912857673473413,0.005559643574250695,0.002209170052835203
81,van_call,call,,1.0,1.0,0.06121489970657576,4.6717529376359455,0.003368634436269925,0.46368033371760686,-0.05562984157967954,0.11432475598601197,0.165,0.571446613517753,0.5804292266633642,0.5787124774401347,0.5826847589206229,0.5832198663250611,0.580281016631079,1000,10000,100000,0.001,9334,1000,10000,100000,9334,0.01,0.0006121489970657576,0.0011432475598601196,0.0016500000000000002,0.007265863922381599,0.0017167492232295078,0.003972281480488227,0.004507388884926411,0.0015685391909443513
81,van_put,put,,1.0,1.0,0.06121489970657576,4.6717529376359455,0.003368634436269925,0.46368033371760686,-0.05562984157967954,0.11432475598601197,0.165,-0.4258756938915434,-0.41983691787554345,-0.42125840634411743,-0.417080633982516,-0.415824920190571,-0.4187132463046715,1000,10000,100000,0.001,9334,1000,10000,100000,9334,0.01,0.0006121489970657576,0.0011432475598601196,0.0016500000000000002,0.004617287547425963,0.0014214884685739837,0.0041777723616014395,0.005433486153546441,0.0025451600394459373
81,barr_call,call,0.8,1.0,1.0,0.06121489970657576,4.6717529376359455,0.003368634436269925,0.46368033371760686,-0.05562984157967954,0.11432475598601197,0.165,0.5708754235655727,0.5808992523529094,0.5787506007556114,0.5826847589206229,0.5833220198405875,0.5805469107996515,1000,10000,100000,0.001,9334,1000,10000,100000,9334,0.01,0.0006121489970657576,0.0011432475598601196,0.0016500000000000002,0.007875177190038607,0.0021486515972980458,0.003934158165011525,0.004571419084976158,0.001796310044040128
81,barr_put,put,0.8,1.0,1.0,0.06121489970657576,4.6717529376359455,0.003368634436269925,0.46368033371760686,-0.05562984157967954,0.11432475598601197,0.165,-0.2260855755052936,-0.22805163477555845,-0.24055378783298595,-0.289079513138028,-0.2308927600583873,-0.2459244470362658,1000,10000,100000,0.001,9334,1000,10000,100000,9334,0.01,0.0006121489970657576,0.0011432475598601196,0.0016500000000000002,0.014468212327692354,0.012502153057427495,0.04852572530504204,0.009661027774598652,0.005370659203279837
82,van_call,call,,1.0,1.0,0.09181980753805731,3.209104799075106,0.0034719413226580306,0.29555833721617564,-0.67674123059594,0.09653054301688607,2.303,0.8835910182871248,0.898616655993853,0.8992314880434477,0.9080905007678858,0.9011312966762774,0.8979640748487949,1000,10000,100000,0.001,9434,1000,10000,100000,9434,0.01,0.0009181980753805732,0.0009653054301688608,0.02303,0.015640469756322828,0.0006148320495946713,0.00885901272443812,0.0018998086328297914,0.0012674131946527334
82,van_put,put,,1.0,1.0,0.09181980753805731,3.209104799075106,0.0034719413226580306,0.29555833721617564,-0.67674123059594,0.09653054301688607,2.303,-0.11658783960887732,-0.1004169338122831,-0.10068435913669141,-0.09336399461534368,-0.09837232996896798,-0.10133918822977372,1000,10000,100000,0.001,9434,1000,10000,100000,9434,0.01,0.0009181980753805732,0.0009653054301688608,0.02303,0.015903480472185913,0.00026742532440830746,0.007320364521347725,0.0023120291677234256,0.0006548290930823153
82,barr_call,call,0.8,1.0,1.0,0.09181980753805731,3.209104799075106,0.0034719413226580306,0.29555833721617564,-0.67674123059594,0.09653054301688607,2.303,0.9585716527859861,0.9632817565111917,0.9673827307891153,1.0084332986198123,0.9738567885854477,0.9472067758283909,1000,10000,100000,0.001,9434,1000,10000,100000,9434,0.01,0.0009181980753805732,0.0009653054301688608,0.02303,0.008811078003129191,0.0041009742779235525,0.04105056783069705,0.0064740577963323664,0.02017595496072444
82,barr_put,put,0.8,1.0,1.0,0.09181980753805731,3.209104799075106,0.0034719413226580306,0.29555833721617564,-0.67674123059594,0.09653054301688607,2.303,-0.010884845265957923,-0.00413815147595071,-0.002321542364673026,0.00907860663102427,0.002184842953755666,0.0011404723613898092,1000,10000,100000,0.001,9434,1000,10000,100000,9434,0.01,0.0009181980753805732,0.0009653054301688608,0.02303,0.008563302901284897,0.001816609111277684,0.011400148995697296,0.004506385318428691,0.003462014726062835
83,van_call,call,,1.0,1.0,0.06257366699625354,0.43716692586629585,0.008349680365262086,0.7962262617089162,-0.902558021368159,0.008353269350047718,0.6960000000000001,0.8679818877646635,0.8761493848518827,0.8758545054449951,0.798501427944346,0.8048805258927844,0.8022238167002371,1000,10000,100000,0.001,9534,1000,10000,100000,9534,0.01,0.0006257366699625354,8.353269350047718e-05,0.006960000000000001,0.00787261768033165,0.0002948794068875493,0.07735307750064913,0.07097397955221074,0.07363068874475798
83,van_put,put,,1.0,1.0,0.06257366699625354,0.43716692586629585,0.008349680365262086,0.7962262617089162,-0.902558021368159,0.008353269350047718,0.6960000000000001,-0.12920248998767037,-0.12456699891369681,-0.12413496005128054,-0.1640575882532809,-0.1558699022641101,-0.15855443040108316,1000,10000,100000,0.001,9534,1000,10000,100000,9534,0.01,0.0006257366699625354,8.353269350047718e-05,0.006960000000000001,0.005067529936389828,0.000432038862416273,0.03992262820200036,0.03173494221282956,0.034419470349802625
83,barr_call,call,0.8,1.0,1.0,0.06257366699625354,0.43716692586629585,0.008349680365262086,0.7962262617089162,-0.902558021368159,0.008353269350047718,0.6960000000000001,0.8577220747536224,0.8721271943077015,0.8746901796698424,0.8061259586354854,0.7936834007618875,0.7894880899507788,1000,10000,100000,0.001,9534,1000,10000,100000,9534,0.01,0.0006257366699625354,8.353269350047718e-05,0.006960000000000001,0.016968104916220028,0.002562985362140946,0.068564221034357,0.08100677890795493,0.08520208971906362
83,barr_put,put,0.8,1.0,1.0,0.06257366699625354,0.43716692586629585,0.008349680365262086,0.7962262617089162,-0.902558021368159,0.008353269350047718,0.6960000000000001,-0.015624553475211689,-0.03520872704687616,-0.04182111836462713,-0.05976630490690791,-0.0497531344347987,-0.04184450723188726,1000,10000,100000,0.001,9534,1000,10000,100000,9534,0.01,0.0006257366699625354,8.353269350047718e-05,0.006960000000000001,0.026196564889415443,0.0066123913177509736,0.017945186542280778,0.00793201607017157,2.3388867260130952e-05
84,van_call,call,,1.0,1.0,0.07059975650817733,1.247781420790103,0.06088609172175468,0.8629263362177563,-0.0526127403753236,0.007910059044100188,2.5380000000000003,0.8014290951234931,0.8108569928414078,0.811625095804358,0.8287652886902225,0.8401282714494918,0.8406788566697937,1000,10000,100000,0.001,9634,1000,10000,100000,9634,0.01,0.0007059975650817733,7.910059044100188e-05,0.025380000000000003,0.010196000680864903,0.0007681029629502678,0.017140192885864436,0.028503175645133716,0.02905376086543565
84,van_put,put,,1.0,1.0,0.07059975650817733,1.247781420790103,0.06088609172175468,0.8629263362177563,-0.0526127403753236,0.007910059044100188,2.5380000000000003,-0.18758080213345865,-0.18600345307411628,-0.18783856723819936,-0.18552417438536598,-0.1772090296074856,-0.1776151173491572,1000,10000,100000,0.001,9634,1000,10000,100000,9634,0.01,0.0007059975650817733,7.910059044100188e-05,0.025380000000000003,0.00025776510474070924,0.0018351141640830793,0.0023143928528333857,0.010629537630713753,0.010223449889042169
84,barr_call,call,0.8,1.0,1.0,0.07059975650817733,1.247781420790103,0.06088609172175468,0.8629263362177563,-0.0526127403753236,0.007910059044100188,2.5380000000000003,0.8157113260256754,0.897650515818757,0.8825483743658574,0.91480357187185,0.9254042058645467,0.9135927826543516,1000,10000,100000,0.001,9634,1000,10000,100000,9634,0.01,0.0007059975650817733,7.910059044100188e-05,0.025380000000000003,0.066837048340182,0.015102141452899565,0.032255197505992594,0.04285583149868932,0.031044408288494196
84,barr_put,put,0.8,1.0,1.0,0.07059975650817733,1.247781420790103,0.06088609172175468,0.8629263362177563,-0.0526127403753236,0.007910059044100188,2.5380000000000003,-0.04170421367405892,-0.009615951728065338,-0.01253471438627399,0.007842919855121939,-0.011851673854835522,-0.018520473841832693,1000,10000,100000,0.001,9634,1000,10000,100000,9634,0.01,0.0007059975650817733,7.910059044100188e-05,0.025380000000000003,0.029169499287784926,0.0029187626582086526,0.02037763424139593,0.000683040531438469,0.005985759455558702
85,van_call,call,,1.0,1.0,0.014983371598992724,5.822023181578184,0.1047704720490633,0.5767296578838959,-0.14296517839506773,0.09884987534032795,2.347,0.639664632177675,0.6331448452360722,0.6338474985282228,0.6258653497074967,0.6361500827116479,0.634242465427623,1000,10000,100000,0.001,9734,1000,10000,100000,9734,0.01,0.00014983371598992725,0.0009884987534032794,0.02347,0.005817133649452244,0.000702653292150579,0.00798214882072601,0.002302584183425105,0.00039496689940021756
85,van_put,put,,1.0,1.0,0.014983371598992724,5.822023181578184,0.1047704720490633,0.5767296578838959,-0.14296517839506773,0.09884987534032795,2.347,-0.36396903465820696,-0.3695720200890984,-0.36682399714901004,-0.3723335177326814,-0.3654166067963316,-0.36633732705408095,1000,10000,100000,0.001,9734,1000,10000,100000,9734,0.01,0.00014983371598992725,0.0009884987534032794,0.02347,0.0028549624908030813,0.002748022940088357,0.005509520583671379,0.0014073903526784504,0.00048667009492908697
85,barr_call,call,0.8,1.0,1.0,0.014983371598992724,5.822023181578184,0.1047704720490633,0.5767296578838959,-0.14296517839506773,0.09884987534032795,2.347,0.7988008080870135,0.8535646239754058,0.814768237175531,0.6224184032425445,0.7309828306345467,0.7996700004881341,1000,10000,100000,0.001,9734,1000,10000,100000,9734,0.01,0.00014983371598992725,0.0009884987534032794,0.02347,0.01596742908851756,0.03879638679987474,0.19234983393298655,0.08378540654098432,0.01509823668739696
85,barr_put,put,0.8,1.0,1.0,0.014983371598992724,5.822023181578184,0.1047704720490633,0.5767296578838959,-0.14296517839506773,0.09884987534032795,2.347,-0.0022543044030928078,0.01183712016551105,0.00705421176383364,0.005918504906852248,0.013180528590205727,0.013217280973541225,1000,10000,100000,0.001,9734,1000,10000,100000,9734,0.01,0.00014983371598992725,0.0009884987534032794,0.02347,0.009308516166926448,0.004782908401677411,0.0011357068569813923,0.006126316826372087,0.006163069209707585
86,van_call,call,,1.0,1.0,0.07460634091367167,2.857237692625004,0.019623338303480117,0.46863974756089843,-0.9739631362113641,0.10836568777474495,0.611,0.7296502390978316,0.7282681982174743,0.7270845416986527,0.7176363036298733,0.7260931700751927,0.7246723026151882,1000,10000,100000,0.001,9834,1000,10000,100000,9834,0.01,0.0007460634091367167,0.0010836568777474495,0.00611,0.00256569739917889,0.0011836565188216852,0.009448238068779369,0.000991371623459969,0.0024122390834644403
86,van_put,put,,1.0,1.0,0.07460634091367167,2.857237692625004,0.019623338303480117,0.46863974756089843,-0.9739631362113641,0.10836568777474495,0.611,-0.27353071148624175,-0.2707791294807242,-0.27300427250639414,-0.2785530215448348,-0.2741060480865934,-0.2749837683161449,1000,10000,100000,0.001,9834,1000,10000,100000,9834,0.01,0.0007460634091367167,0.0010836568777474495,0.00611,0.0005264389798476099,0.002225143025669951,0.005548749038440659,0.001101775580199249,0.0019794958097507642
86,barr_call,call,0.8,1.0,1.0,0.07460634091367167,2.857237692625004,0.019623338303480117,0.46863974756089843,-0.9739631362113641,0.10836568777474495,0.611,0.7163158880293508,0.7326325409690123,0.7350619947107118,0.7252901948773538,0.7296033391359563,0.7301785199514285,1000,10000,100000,0.001,9834,1000,10000,100000,9834,0.01,0.0007460634091367167,0.0010836568777474495,0.00611,0.018746106681361008,0.00242945374169945,0.009771799833357964,0.005458655574755444,0.004883474759283302
86,barr_put,put,0.8,1.0,1.0,0.07460634091367167,2.857237692625004,0.019623338303480117,0.46863974756089843,-0.9739631362113641,0.10836568777474495,0.611,0.018932823065010394,-0.020474580370409903,-0.015716940107737658,0.07162304741583914,0.004499383962622023,-0.006783111628016949,1000,10000,100000,0.001,9834,1000,10000,100000,9834,0.01,0.0007460634091367167,0.0010836568777474495,0.00611,0.03464976317274805,0.0047576402626722455,0.0873399875235768,0.02021632407035968,0.008933828479720709
87,van_call,call,,1.0,1.0,0.08310069924335378,4.961618580578721,0.014176556805053291,0.11647715198293188,-0.8821063179756741,0.08896225061611598,2.665,0.8704675681588059,0.8694435436735315,0.8660601334691681,0.8751779536873033,0.8719300084353926,0.8726727370922643,1000,10000,100000,0.001,9934,1000,10000,100000,9934,0.01,0.0008310069924335378,0.0008896225061611598,0.02665,0.004407434689637779,0.0033834102043633907,0.00911782021813523,0.0058698749662244865,0.006612603623096236
87,van_put,put,,1.0,1.0,0.08310069924335378,4.961618580578721,0.014176556805053291,0.11647715198293188,-0.8821063179756741,0.08896225061611598,2.665,-0.12988680926723678,-0.13059953578358346,-0.13395470996723988,-0.12496543987816494,-0.12871923469159677,-0.1276287251322925,1000,10000,100000,0.001,9934,1000,10000,100000,9934,0.01,0.0008310069924335378,0.0008896225061611598,0.02665,0.0040679007000030964,0.003355174183656412,0.008989270089074936,0.005235475275643109,0.006325984834947368
87,barr_call,call,0.8,1.0,1.0,0.08310069924335378,4.961618580578721,0.014176556805053291,0.11647715198293188,-0.8821063179756741,0.08896225061611598,2.665,0.9460743087554319,0.9833260918933273,0.95593345570823,1.0242658053350617,0.9650887204842779,0.9590776335732076,1000,10000,100000,0.001,9934,1000,10000,100000,9934,0.01,0.0008310069924335378,0.0008896225061611598,0.02665,0.009859146952798103,0.027392636185097352,0.06833234962683177,0.009155264776047889,0.003144177864977671
87,barr_put,put,0.8,1.0,1.0,0.08310069924335378,4.961618580578721,0.014176556805053291,0.11647715198293188,-0.8821063179756741,0.08896225061611598,2.665,0.013201478625610597,-0.0020646623431037295,-0.0032615116557620488,-0.02639662646800999,0.0037027844600381627,-0.0028007370732385795,1000,10000,100000,0.001,9934,1000,10000,100000,9934,0.01,0.0008310069924335378,0.0008896225061611598,0.02665,0.016462990281372644,0.0011968493126583192,0.02313511481224794,0.0069642961158002115,0.0004607745825234693
88,van_call,call,,1.0,1.0,0.06337257689509791,4.60706572125166,0.046113885476167536,0.2337936515655812,-0.17062361943654003,0.13543813815772943,0.37,0.6020331837937598,0.6022270883455055,0.6036467494213201,0.6042632603486405,0.6038484193229526,0.6038942701731594,1000,10000,100000,0.001,10034,1000,10000,100000,10034,0.01,0.0006337257689509791,0.0013543813815772943,0.0037,0.0016135656275603205,0.0014196610758145933,0.0006165109273204017,0.0002016699016325063,0.0002475207518393141
88,van_put,put,,1.0,1.0,0.06337257689509791,4.60706572125166,0.046113885476167536,0.2337936515655812,-0.17062361943654003,0.13543813815772943,0.37,-0.3966467413049124,-0.39827622321433886,-0.3964857508416811,-0.3961542569598006,-0.39695191619516024,-0.39666261916408774,1000,10000,100000,0.001,10034,1000,10000,100000,10034,0.01,0.0006337257689509791,0.0013543813815772943,0.0037,0.00016099046323131416,0.001790472372657781,0.0003314938818804736,0.0004661653534791532,0.00017686832240665362
88,barr_call,call,0.8,1.0,1.0,0.06337257689509791,4.60706572125166,0.046113885476167536,0.2337936515655812,-0.17062361943654003,0.13543813815772943,0.37,0.6281662356117476,0.6122089746847109,0.6102320693569946,0.6076081890399848,0.6138286210514987,0.6097158725669932,1000,10000,100000,0.001,10034,1000,10000,100000,10034,0.01,0.0006337257689509791,0.0013543813815772943,0.0037,0.01793416625475297,0.0019769053277163273,0.0026238803170097746,0.0035965516945041243,0.0005161967900013664
88,barr_put,put,0.8,1.0,1.0,0.06337257689509791,4.60706572125166,0.046113885476167536,0.2337936515655812,-0.17062361943654003,0.13543813815772943,0.37,-0.06001841763423159,-0.04350676733079102,-0.047042823137175005,-0.010286056011083594,-0.004499205650541904,-0.02523343317880067,1000,10000,100000,0.001,10034,1000,10000,100000,10034,0.01,0.0006337257689509791,0.0013543813815772943,0.0037,0.012975594497056583,0.0035360558063839836,0.03675676712609141,0.0425436174866331,0.021809389958374337
